uc_2024_id,uc_2025_id,lineage_status,agency_abbreviation,bureau,name_2024,purpose_benefits,outputs,commercial_ai,dev_method,dev_stage,name_2025,problem_statement_2025,expected_benefits_2025,system_outputs_2025,ai_classification_2025,vendor_name_2025,system_name_2025,bureau_2025,entry_type_2025,is_generative_ai_2025,ai_sophistication_2025,deployment_scope_2025,scope_detail_2025,is_enterprise_wide_2025,is_general_llm_access_2025,is_coding_tool_2025,is_cots_commercial_2025,tool_product_name_2025,tool_vendor_2025,is_microsoft_copilot_2025,is_openai_2025,is_anthropic_2025,is_google_2025,is_github_copilot_2025,is_aws_ai_2025,architecture_type_2025,use_type_2025,is_public_facing_2025,entry_type_2024,is_generative_ai_2024,ai_sophistication_2024,deployment_scope_2024,scope_detail_2024,is_enterprise_wide_2024,is_general_llm_access_2024,is_coding_tool_2024,is_cots_commercial_2024,tool_product_name_2024,tool_vendor_2024,is_microsoft_copilot_2024,is_openai_2024,is_anthropic_2024,is_google_2024,is_github_copilot_2024,is_aws_ai_2024,architecture_type_2024,use_type_2024,is_public_facing_2024,confidence_2024,reasoning_2024,tagged_by_agent_2024
36226,133523,continued,DOT,FAA AVS,Civil Aviation Registry Electronic Services (CARES) LLM Document Search,CARES will use AI (Azure chatbot) to scan thousands of pages and generate an accurate answer. The benefits will be a faster and deeper understanding of the business requirements so the FAA can speed up our development.,"The Azure chatbot will find the information requested and output the information in a clear, easy to understand answer.",None of the Above,Developed with a combination of in-house and contract/external resources.,Acquisition and/or Development,Civil Aviation Registry Electronic Services (CARES) LLM Document Search,CARES will use AI (Azure chatbot) to scan thousands of pages and generate an accurate answer. The benefits will be a faster and deeper understanding of the business requirements so the FAA can speed up our development.,,"The Azure chatbot will find the information requested and output the information in a clear, easy to understand answer.",Generative AI,,,FAA AVS,custom_system,1,general_llm,bureau,FAA AVS,0,1,0,0,Aretec SEARCH,Aretec,0,0,0,0,0,0,custom_trained,administrative,0,custom_system,1,general_llm,bureau,FAA AVS,0,0,0,0,,,0,0,0,0,0,0,inference_only,mission_critical,0,medium,"""CARES will use AI (Azure chatbot)"" — LLM use, bureau (FAA AVS).",wave1-C
36227,133524,continued,DOT,FAA AFN,Financial Policy LLM Document Search,"The Financial Policy Chatbot (AI system) will search a variety of financial policy documents to answer users' financial policy questions, and more importantly, will link to the document(s) where it found the answer.  The the chatbot will initially be used","The Financial Policy Chatbot (AI system) will search a variety of financial policy documents to answer users' financial policy questions, and more importantly, will link to the document(s) where it found the answer.",None of the Above,No contract/external resources used in development.,Operation and Maintenance,Financial Policy LLM Document Search,"The Financial Policy Chatbot (AI system) will search a variety of financial policy documents to answer users' financial policy questions, and more importantly, will link to the document(s) where it found the answer.  The the chatbot will initially be used",,"The Financial Policy Chatbot (AI system) will search a variety of financial policy documents to answer users' financial policy questions, and more importantly, will link to the document(s) where it found the answer.",Generative AI,,,FAA AFN,product_deployment,1,general_llm,bureau,FAA AFN,0,1,0,1,Aretec SEARCH,Aretec,0,0,0,0,0,0,inference_only,administrative,0,custom_system,1,general_llm,bureau,FAA AFN,0,0,0,0,,,0,0,0,0,0,0,inference_only,mission_critical,0,medium,"""Financial Policy Chatbot (AI system) will"" — LLM use, bureau (FAA AFN).",wave1-C
36228,133525,continued,DOT,FAA AJO,Spectrum Assignment & Engineering Team LLM Document Search,"Intended purpose: To make the user experience of end users more easy and  interactive and engaging.

Benefits: Increased customer satisfaction of FAA's coordination systems' users",Responses to help questions,None of the Above,Developed with a combination of in-house and contract/external resources.,Operation and Maintenance,Spectrum Assignment & Engineering Team LLM Document Search,"Intended purpose: To make the user experience of end users more easy and  interactive and engaging.

Benefits: Increased customer satisfaction of FAA's coordination systems' users",,Responses to help questions,Generative AI,,,FAA AJO,custom_system,1,general_llm,bureau,FAA AJO,0,1,0,0,Aretec SEARCH,Aretec,0,0,0,0,0,0,custom_trained,mission_critical,0,custom_system,1,general_llm,bureau,FAA AJO,0,0,0,0,,,0,0,0,0,0,0,inference_only,mission_critical,0,medium,"""Intended purpose: To make the user"" — LLM use, bureau (FAA AJO).",wave1-C
36229,133526,continued,DOT,FAA AVS,National Program Office LLM Document Search,"The intended purpose is to provide answers to Element Design Data collection Tool (ED DCT) questions used during COS (continued operational safety), IC (initial certification), and configuration changes of a certificate holder's operation. The benefits in",The outputs are aswers to Element Design Data collection Tool (EDDCT) questions.,None of the Above,No contract/external resources used in development.,Acquisition and/or Development,National Program Office LLM Document Search,"The intended purpose is to provide answers to Element Design Data collection Tool (ED DCT) questions used during COS (continued operational safety), IC (initial certification), and configuration changes of a certificate holder's operation. The benefits in",,The outputs are aswers to Element Design Data collection Tool (EDDCT) questions.,Generative AI,,,FAA AVS,product_deployment,1,general_llm,bureau,FAA AVS,0,1,0,1,Aretec SEARCH,Aretec,0,0,0,0,0,0,inference_only,administrative,0,custom_system,1,general_llm,bureau,FAA AVS,0,0,0,0,,,0,0,0,0,0,0,inference_only,mission_critical,0,medium,"""intended purpose is to provide answers"" — LLM use, bureau (FAA AVS).",wave1-C
36230,133527,continued,DOT,FAA AJO,FAA Orders and associated supplemental change notices LLM Document Search,"The intended purpose of the AI chatbot is to streamline the retrieval of information from multiple FAA Orders and change notices. The expected benefits include saving time, improving accuracy in finding specific citations, and reducing manual effort for u","The chatbot outputs specific citations and relevant sections from multiple FAA Orders and change notices, which provides quick access to  information based on user queries. It delivers clear and concise responses by searching through documents like JO 711",None of the Above,No contract/external resources used in development.,Acquisition and/or Development,FAA Orders and associated supplemental change notices LLM Document Search,"The intended purpose of the AI chatbot is to streamline the retrieval of information from multiple FAA Orders and change notices. The expected benefits include saving time, improving accuracy in finding specific citations, and reducing manual effort for u",,"The chatbot outputs specific citations and relevant sections from multiple FAA Orders and change notices, which provides quick access to  information based on user queries. It delivers clear and concise responses by searching through documents like JO 711",Generative AI,,,FAA AJO,product_deployment,1,general_llm,bureau,FAA AJO,0,1,0,1,Aretec SEARCH,Aretec,0,0,0,0,0,0,inference_only,administrative,0,custom_system,1,general_llm,bureau,FAA AJO,0,0,0,0,,,0,0,0,0,0,0,inference_only,mission_critical,0,medium,"""intended purpose of the AI chatbot"" — LLM use, bureau (FAA AJO).",wave1-C
36231,133528,continued,DOT,FAA AJO,Remote Maintenance Monitoring (RMM) Analyzer Copilot,"The intended purpose of the AI is to serve as a ""Copilot"" for technical operations, allowing users to interact with complex data in plain language. This Copilot will retrieve, interpret, and present relevant information from the Instrument Landing Systems","""Enhanced Accessibility: Users can pose questions in plain language, bypassing the need for technical know-how on data filtering or analysis, making data insights available to a broader range of personnel.
Time Efficiency: By quickly retrieving relevant d",None of the Above,,Initiated,Remote Maintenance Monitoring (RMM) Analyzer Copilot,"The intended purpose of the AI is to serve as a ""Copilot"" for technical operations, allowing users to interact with complex data in plain language. This Copilot will retrieve, interpret, and present relevant information from the Instrument Landing Systems",,"""Enhanced Accessibility: Users can pose questions in plain language, bypassing the need for technical know-how on data filtering or analysis, making data insights available to a broader range of personnel.
Time Efficiency: By quickly retrieving relevant d",Other,,,FAA AJO,custom_system,1,general_llm,bureau,FAA AJO,0,1,0,0,,,0,0,0,0,0,0,unknown,it_operations,0,custom_system,1,general_llm,bureau,FAA AJO,0,0,0,,,,0,0,0,0,0,0,inference_only,mission_critical,0,medium,"""intended purpose of the AI is"" — LLM use, bureau (FAA AJO).",wave1-C
36232,133529,continued,DOT,FAA AJO,National Airspace System (NAS) Safety Anomaly Metric with STAD integration (Safety Trend Analytics D,"To measure and monitor the degree of anomaly or deviation from a baseline based on safety data in the National Air Space to the Service Area, district, and facility level.",Day look ahead forecast of anomalous/non-anomalous conditions at levels from NAS-wide down to facilities.,None of the Above,Developed with a combination of in-house and contract/external resources.,Initiated,National Airspace System (NAS) Safety Anomaly Metric with STAD integration (Safety Trend Analytics D,"To measure and monitor the degree of anomaly or deviation from a baseline based on safety data in the National Air Space to the Service Area, district, and facility level.",,Day look ahead forecast of anomalous/non-anomalous conditions at levels from NAS-wide down to facilities.,Other,,,FAA AJO,custom_system,0,classical_ml,bureau,FAA AJO,0,0,0,0,,,0,0,0,0,0,0,custom_trained,administrative,0,custom_system,0,predictive_analytics,bureau,FAA AJO,0,0,0,0,,,0,0,0,0,0,0,custom_trained,mission_critical,0,high,"""To measure and monitor the degree"" — predictive analytics, bureau (FAA AJO).",wave1-C
36233,133530,continued,DOT,FAA AJO,Using Generative AI to Automatically Tag Narratives with Human Performace Common Taxonomy Factors,"Using genAI, automatically tag text narratives from Comprehensive Electronic Data Analysis and Reporting (CEDAR) Mandatory Occurrence Reports (MOR's) with factors from Human Performance Common Taxonomy (HP CT) at scale and with significant speed up.",HP CT factors related to an MOR's narrative.,None of the Above,Developed with a combination of in-house and contract/external resources.,Acquisition and/or Development,Using Generative AI to Automatically Tag Narratives with Human Performace Common Taxonomy Factors,"Using genAI, automatically tag text narratives from Comprehensive Electronic Data Analysis and Reporting (CEDAR) Mandatory Occurrence Reports (MOR's) with factors from Human Performance Common Taxonomy (HP CT) at scale and with significant speed up.",,HP CT factors related to an MOR's narrative.,Generative AI,,,FAA AJO,custom_system,1,general_llm,bureau,FAA AJO,0,1,0,0,,,0,0,0,0,0,0,custom_trained,administrative,0,custom_system,1,general_llm,bureau,FAA AJO,0,0,0,0,,,0,0,0,0,0,0,inference_only,mission_critical,0,medium,"""Using genAI, automatically tag text narratives"" — LLM use, bureau (FAA AJO).",wave1-C
36234,133531,continued,DOT,FAA AJO,Generative AI Use Case from Inventory,This use case will be used increase trust in new technology approach through this socialzation exercise. And increase buy-in and education of stakeholders with a useful product from their input.,Execute a use case chosen from a collection of candidates from Safety Trend Analytics Dashboard (STAD) stakeholders.,None of the Above,Developed with a combination of in-house and contract/external resources.,Initiated,Generative AI Use Case from Inventory,This use case will be used increase trust in new technology approach through this socialzation exercise. And increase buy-in and education of stakeholders with a useful product from their input.,,Execute a use case chosen from a collection of candidates from Safety Trend Analytics Dashboard (STAD) stakeholders.,Generative AI,,,FAA AJO,custom_system,1,general_llm,bureau,FAA AJO,0,1,0,0,,,0,0,0,0,0,0,unknown,administrative,0,custom_system,1,general_llm,bureau,FAA AJO,0,0,0,0,,,0,0,0,0,0,0,inference_only,mission_critical,0,medium,"""use case will be used increase"" — LLM use, bureau (FAA AJO).",wave1-C
36235,133532,continued,DOT,FAA AJO,Human Performance (HP) Fatigue Recommendations,This use case will be used to develop and understanding of HP Fatigue recommendations and ties to safety risk.,To be determined,None of the Above,Developed with a combination of in-house and contract/external resources.,Initiated,Human Performance (HP) Fatigue Recommendations,This use case will be used to develop and understanding of HP Fatigue recommendations and ties to safety risk.,,To be determined,Other,,,FAA AJO,custom_system,0,classical_ml,bureau,FAA AJO,0,0,0,0,,,0,0,0,0,0,0,custom_trained,administrative,0,custom_system,0,classical_ml,bureau,FAA AJO,0,0,0,0,,,0,0,0,0,0,0,custom_trained,mission_critical,0,medium,"""use case will be used to"" — classical ML, bureau (FAA AJO).",wave1-C
36236,133533,continued,DOT,FAA AJO,Prognosis and Diagnosis Based on Contributing Factors to Safety Risk,To increase expainability and interpretability of changes in safety risk based on contributing factors from and LLM tuned to Human Factors Common Taxonomy.,What are the Human Factors Common Taxonomy factors that are associated with a change in safety risk in the NAS.,None of the Above,Developed with a combination of in-house and contract/external resources.,Initiated,Prognosis and Diagnosis Based on Contributing Factors to Safety Risk,To increase expainability and interpretability of changes in safety risk based on contributing factors from and LLM tuned to Human Factors Common Taxonomy.,,What are the Human Factors Common Taxonomy factors that are associated with a change in safety risk in the NAS.,Other,,,FAA AJO,custom_system,1,general_llm,bureau,FAA AJO,0,1,0,0,,,0,0,0,0,0,0,custom_trained,administrative,0,custom_system,1,general_llm,bureau,FAA AJO,0,0,0,0,,,0,0,0,0,0,0,inference_only,mission_critical,0,medium,"""To increase expainability and interpretability of"" — LLM use, bureau (FAA AJO).",wave1-C
