kind,old_id,agency,name
uc,8845,DOT,DOT AI Emerging Technology Team
uc,8846,DOT,NHTSA Interim Generative AI (GenAI) Usage Guidance
uc,8847,DOT,DOT Generative AI (GenAI) Policy
uc,8848,DOT,Surface Safety Metric (DOT Key Performance Indicator)
uc,8849,DOT,Power Platform Use
uc,8850,DOT,Tech Ops LLM Document Search
uc,8851,DOT,Human Resources Policy Manual (HRPM) LLM Document Search
uc,8852,DOT,Financials LLM Document Search
uc,8853,DOT,Civil Aviation Registry Electronic Services (CARES) LLM Document Search
uc,8854,DOT,Financial Policy LLM Document Search
uc,8855,DOT,Spectrum Assignment & Engineering Team LLM Document Search
uc,8856,DOT,National Program Office LLM Document Search
uc,8857,DOT,FAA Orders and associated supplemental change notices LLM Document Search
uc,8858,DOT,Remote Maintenance Monitoring (RMM) Analyzer Copilot
uc,8859,DOT,National Airspace System (NAS) Safety Anomaly Metric with STAD integration (Safety Trend Analytics D
uc,8860,DOT,Using Generative AI to Automatically Tag Narratives with Human Performace Common Taxonomy Factors
uc,8861,DOT,Generative AI Use Case from Inventory
uc,8862,DOT,Human Performance (HP) Fatigue Recommendations
uc,8863,DOT,Prognosis and Diagnosis Based on Contributing Factors to Safety Risk
uc,8864,DOT,Knowledge Representation for Deep Learning
uc,8865,DOT,Identification of Similar Continued Operational Safety (COS) Events
uc,8866,DOT,Flight Standards Inspector Readiness Program (FSIRP)
uc,8867,DOT,Court Reporting and Testimony Management Platform
uc,8868,DOT,AI-Assisted Legal Research
uc,8869,DOT,Service Difficulty Reporting System (SDRS) Joint Aircraft System/Component Code (JASC) Code Picker
uc,8870,DOT,Case and Document Management Copilot
uc,8871,DOT,AI Freedom of Information Act (FOIA) Request Classification
uc,8872,DOT,Community Engagement Chat Bot
uc,8873,DOT,Public Comment Analyzer (PCA)
uc,8874,DOT,Conversational Multi-modal Chatbot (Google Gemini)
uc,8875,DOT,Report Sumarization (Google NotebookLM)
uc,8876,DOT,USAi (multi-model large language models)
uc,8877,ED,Aidan Chat-bot
uc,8878,ED,IPAC RPA Bot
uc,8879,ED,CAISY - Artificial Intelligence System Skillsoft Percipio Assessment for the Department Use
uc,8880,ED,Grammarly AI Writing Assistant
uc,8881,ED,Speech to Text Meeting Transcription
uc,8882,ED,Legislation Comment Categorization
uc,8883,ED,Customer Service Support
uc,8884,ED,Comment Categorization
uc,8885,ED,Azure AI Internal General Q&A
uc,8886,ED,Generative AI and Foundation Model Integration
uc,8887,ED,Department-wide implementation of GSA USAi
uc,8888,ED,Generative AI - Text Generation
uc,8889,ED,Generative AI - Code Generation
uc,8890,ED,Generative AI - Idea Suggestion
uc,8891,ED,Generative AI - Information Summarization
uc,8892,ED,Generative AI - Text Generation
uc,8893,ED,Generative AI - Code Generation
uc,8894,ED,Generative AI - Design Generation
uc,8895,ED,Generative AI - Code Generation
uc,8896,ED,Generative AI - Code Generation
uc,8897,ED,Generative AI - Text Generation
uc,8898,ED,Generative AI - Code Generation
uc,8899,ED,Generative AI - Data Manipulation
uc,8900,ED,Generative AI - Idea Suggestion
uc,8901,ED,Generative AI - Mock Data Generation
uc,8902,ED,Generative AI - Code Generation
uc,8903,ED,Generative AI - Idea Suggestion
uc,8904,ED,Generative AI - Information Summarization
uc,8905,ED,Generative AI - System Testing
uc,8906,ED,Generative AI - Text Generation
uc,8907,ED,Generative AI - Text Generation
uc,8908,ED,Generative AI - Code Generation
uc,8909,ED,Generative AI - Text Generation
uc,8910,ED,Generative AI - Text Generation
uc,8911,ED,Generative AI - Text Generation
uc,8912,ED,Generative AI - Code Generation
uc,8913,ED,Generative AI - Information Summarization
uc,8914,ED,Generative AI - Text Generation
uc,8915,ED,Generative AI - Code Generation
uc,8916,ED,Generative AI - Information Summarization
uc,8917,ED,Generative AI - Text Generation
uc,8918,ED,Generative AI - Text Generation
uc,8919,ED,Generative AI - Capability Evaluation
uc,8920,ED,Generative AI - Code Generation
uc,8921,ED,Generative AI - Text Generation
uc,8922,ED,Generative AI - Capability Evaluation
uc,8923,ED,Generative AI - Information Summarization
uc,8924,ED,Generative AI - Information Summarization
uc,8925,ED,Generative AI - Text Generation
uc,8926,ED,Generative AI - Capability Evaluation
uc,8927,ED,Generative AI - Code Generation
uc,8928,ED,Generative AI - Idea Suggestion
uc,8929,ED,Generative AI - Information Summarization
uc,8930,ED,Generative AI - Text Generation
uc,8931,ED,Generative AI - Capability Evaluation
uc,8932,ED,Generative AI - Image Generation
uc,8933,ED,Generative AI - Information Summarization
uc,8934,ED,Generative AI - Information Summarization
uc,8935,ED,Generative AI - Code Generation
uc,8936,ED,Generative AI - Text Generation
uc,8937,ED,Generative AI - Capability Evaluation
uc,8938,ED,Generative AI - Text Generation
uc,8939,ED,MS Copilot - Document Creation & Editing
uc,8940,ED,MS Copilot - Summarization
uc,8941,ED,MS Copilot - Data Analysis & Insights
uc,8942,ED,MS Copilot - Process & Workflow Automation
uc,8943,ED,MS Copilot - Compliance & Risk Management
uc,8944,ED,MS Copilot - Collaboration & Communication
uc,8945,ED,MS Copilot - Research & Knowledge Management
uc,8946,ED,MS Copilot - Training & Education
uc,8947,ED,MS Copilot - Project & Task Management
uc,8948,ED,MS Copilot - Content Organization & Archiving
uc,8949,ED,MS Copilot - Grant & Program Management
uc,8950,ED,MS Copilot - Security & Privacy
uc,8951,ED,MS Copilot - Business Process Improvement
uc,8952,ED,MS Copilot - Technical Assistance & Code Generation
uc,8953,ED,MS Copilot - Creative & Productive Work Enhancement
uc,8954,EPA,Streamflow Duration Assessment Modeling
uc,8955,EPA,AI Assistants in Esri Tools
uc,8956,EPA,Preparation of Brownfields Success Stories
uc,8957,EPA,SF182 Form and Policy Assistant
uc,8958,EPA,Microsoft Power Automate (custom document processing model)
uc,8959,EPA,Helpdesk chat assistant for common data system tasks
uc,8960,EPA,FFEO TSCA investigation into privatized military housing property management companies
uc,8961,EPA,Briefcam
uc,8962,EPA,RelativityOne Gov aiR
uc,8963,EPA,Summarize and draft response to comments
uc,8964,EPA,Document comparison
uc,8965,EPA,OPP Document Data Extraction
uc,8966,EPA,Energy Star Awards Application Profile Drafting
uc,8967,EPA,Natural Gas Star Videos
uc,8968,EPA,Transitioning historical help desk knowledge to new help desk software
uc,8969,EPA,Emission monitoring program knowledge management system search and summary
uc,8970,EPA,Identifying outliers in reported emissions data
uc,8971,EPA,AI Rules
uc,8972,EPA,Predictive Analytics Supporting GHGRP Data Review
uc,8973,EPA,Semantic search of qualitative data
uc,8974,EPA,Agency Records Management System
uc,8975,EPA,CUI Marking Tool
uc,8976,EPA,AI-Enhanced Facility Finder
uc,8977,EPA,Living Literature Review: Semi-automated Literature Screening
uc,8978,EPA,Using machine learning methods to analyze drivers of water quality
uc,8979,EPA,RCRA PA
uc,8980,EPA,CWA PA
uc,8981,EPA,CAA PA
uc,8982,EPA,RMP Risk Modeling
uc,8983,FDIC,Plain Language Policy Assistant
uc,8984,FDIC,Knowledge Article Generation
uc,8985,FDIC,Immersive Learning
uc,8986,FDIC,Student Monitoring
uc,8987,FDIC,Plagiarism Detection
uc,8988,FDIC,Student Outcome Projection
uc,8989,FDIC,Facilitating Status
uc,8990,FDIC,AI Assisted Data Collection
uc,8991,FDIC,AI Assisted Time Management
uc,8992,FDIC,Compliance Risk Monitoring
uc,8993,FDIC,Pre-Examination Planning Monitoring
uc,8994,FDIC,HMDA (Home Mortgage Disclosure Act) Outlier Screen
uc,8995,FDIC,FDIC Deposit Insurance Misrepresentation
uc,8996,FDIC,Financial Well-being Project
uc,8997,FDIC,Generative Artificial Intelligence (AI) for Legal Research
uc,8998,FDIC,Automatically-Scored Writing Assessment (AWA)
uc,8999,FDIC,FDIC Predictive Budget Analysis
uc,9000,FDIC,Goals and Workload Assumptions
uc,9001,FDIC,CFOO Admin Chatbot
uc,9002,FDIC,CFOO Travel Chatbot
uc,9003,FDIC,CFOO Transactional Data Analysis
uc,9004,FDIC,FDIC Staffing Model
uc,9005,FDIC,FDIC Financial Audit Report
uc,9006,FDIC,Risk Identification and Response
uc,9007,FDIC,FDIC Investment Portfolio Management
uc,9008,FDIC,Analytics on Loan Data
uc,9009,FDIC,Analytics on Securities Data
uc,9010,FDIC,Business Data Extraction from Loan Files
uc,9011,FDIC,Data Extraction from Security Prospectus
uc,9012,FDIC,Initial Deposit File Analysis
uc,9013,FDIC,Owned Real Estate (ORE) Property Appraisal
uc,9014,FDIC,Trust Document Entity Extraction
uc,9015,FDIC,Trust Document Entity Extraction - LLM
uc,9016,FDIC,Extracting IT Information
uc,9017,FDIC,Transcribing Structured Interviews
uc,9018,FDIC,New Offsite Models
uc,9019,FDIC,Enterprise FDIC Chat
uc,9020,FDIC,Criminal Background Investigation
uc,9021,FDIC,Financial Background Investigation
uc,9022,FDIC,Restitution Order AI Assistance
uc,9023,FDIC,Provisional Holds Model
uc,9024,FDIC,Background Check Web Application
uc,9025,FDIC,Blockchain and Cryptocurrency Transaction Identification and Visualization
uc,9026,FDIC,Location and Evaluation of Individuals and Assets for Collectability of Civil Claim
uc,9027,FDIC,Digital Asset Liquidity Risk Analysis
uc,9028,FDIC,Social Listening
uc,9029,FDIC,Background Check Tool for Fraud Investigations
uc,9030,FDIC,Data Extraction from Contract PDF Files
uc,9031,FDIC,Corporate Impact Analysis Object
uc,9032,FDIC,OIG computer forensics investigation tools.
uc,9033,FERC,Summarization & Policy Analysis for Regulatory Comments (originally Leverage AI in the Rulemaking Process Use Case)
uc,9034,FERC,Improve Safety Inspections Use Case
uc,9035,FERC,Enhance Market Surveillance and Fraud Detection Use Case
uc,9036,FERC,Support Interconnection Request Responses Use Case
uc,9037,FERC,Gas Blanket Certificates (Permitting)
uc,9038,FERC,AI Enabled Assistant Legal Research
uc,9039,FHFA,LexisNexis
uc,9040,FHFA,Neural Networks for FHFA Modeling Analytics Platform (FMAP)
uc,9041,FHFA,Phishing Email Identification
uc,9042,FHFA,WestLaw
uc,9043,FHFA,Public Comments Summarization and Topic Classifications Pilot Project
uc,9044,FHFA,Virtual Acquisition Office (VAO) Ally
uc,9045,FHFA,"Analytics,, Search, Queries and LLM integration for data management on Oracle"
uc,9046,FHFA,Python modules to support AI/ML
uc,9047,FHFA,R modules to support AI/ML
uc,9048,FHFA,Security and network monitoring using Cisco Identify Services engine
uc,9049,FHFA,Virtual Desktop using Citrix
uc,9050,FHFA,"Analytics, Indexing, and Anomaly Detection for Data Management on SQL Server"
uc,9051,FHFA,Workflow automation and predictive analytics using ServiceNow
uc,9052,FHFA,Security and Compliance in file sharing and collaboration using Kiteworks
uc,9053,FHFA,"Network monitoring, anomaly detection through Whats Up Gold and Flowmon integration"
uc,9054,FHFA,Mathematical formula transcription using Commonlook Online
uc,9055,FRB,Economic Trend Modeling
uc,9056,FRB,PDF Optical Character Recognition (Text)
uc,9057,FRB,PDF Optical Character Recognition (Images)
uc,9058,FRB,Stock Market Analysis
uc,9059,FRB,Commercial Real Estate Index
uc,9060,FRB,Variable Optimization
uc,9061,FRB,Credit Fragment Analysis
uc,9062,FRB,Proposals and Public Comments
uc,9063,FRB,Manufacturer Sentiment Analysis
uc,9064,FRB,Supply Chain Estimations
uc,9065,FRB,Body Worn Cameras Data Management System
uc,9066,FRB,Market Fund Portfolio
uc,9067,FRB,Sentiment Analysis of Earnings Transcripts
uc,9068,FRB,Anomaly Detection
uc,9069,FRB,Consumer Complaints Explorer
uc,9070,FRB,Regulatory Data Analysis
uc,9071,FRB,Decision Tree for Deposits Data
uc,9072,FRB,Novel Activities Call Report Classification
uc,9073,FRB,Financial News Processing
uc,9074,FRB,Bank Exam Quality Control – Model 1
uc,9075,FRB,Document Summarization Statistics
uc,9076,FRB,Writing Quality Analysis Model
uc,9077,FRB,Comment Review System
uc,9078,FRB,Trading Desk Grouping
uc,9079,FRB,Threshold Monitoring
uc,9080,FRB,Supply and Demand Tool
uc,9081,FRB,Outlier Detection
uc,9082,FRB,Earnings Call Topic Model
uc,9083,FRB,Bank Performance Monitoring
uc,9084,FRB,Bank Exam Quality Control – Model 2
uc,9085,FRB,Risk Rating Model – Community Banks
uc,9086,FRB,Risk Rating Model
uc,9087,FRB,Financial System Data Analysis
uc,9088,FRB,Bank Examiner Search Engine
uc,9089,FRB,Oasis Semantic Search
uc,9090,FRB,Virtual Benefits Assistant
uc,9091,FRB,Data Quality Prioritization Dashboard
uc,9092,FRB,Monitoring Earnings Conference Calls
uc,9093,FRTIB,AVA
uc,9094,FRTIB,Fraud Detection Platform
uc,9095,FRTIB,Contact Center AI
uc,9096,FRTIB,Microsoft CoPilot
uc,9097,FRTIB,Sumtotal Chatbot
uc,9098,FRTIB,Adobe Firefly
uc,9099,FTC,Automatic PSC Classification
uc,9100,FTC,Group Duplicate Complaints
uc,9101,FTC,Chatbot
uc,9102,FTC,Word Cloud
uc,9103,FTC,Graph Analytics
uc,9104,FTC,Analytic Sandbox
uc,9105,FTC,Developer Productivity
uc,9106,FTC,Relativity Active Learning
uc,9107,FTC,Relativity Integrated Veritone
uc,9108,FTC,Microsoft 365 Copilot
uc,9109,FTC,CRC Call Summarization
uc,9110,FTC,Azure Databricks Assistance
uc,9111,FTC,IVR Automated Voice Assistant
uc,9112,FTC,GenAI Mail Scan
uc,9113,FTC,Azure ML
uc,9114,FTC,DNC IVR Audio File Transcription
uc,9115,GPO,Audio Transcription
uc,9116,GPO,Threat Detection
uc,9117,GPO,Threat Detection (Cloud-based)
uc,9118,GPO,Spelling grammar and plagiarism check
uc,9119,GPO,Internet Browser
uc,9120,GPO,Machine Learning (IT Ops)
uc,9121,GPO,Cognitive Services search engine (GPO Intranet site)
uc,9122,GPO,DevOps
uc,9123,GPO,PII Scanning
uc,9124,GPO,Document Summarization and Text to Podcast Conversion
uc,9125,GSA,Improve ASSIST Application Help
uc,9126,GSA,ASSIST Global Search and Inference
uc,9127,GSA,ASSIST Auto Copy and Summarize
uc,9128,GSA,ASSIST ECF Autoclassification and Summary
uc,9129,GSA,Leveraging Retrieval Augmented Generation (RAG) AI to Power Outcome-Based Contracting
uc,9130,GSA,SINSpector: Using Generative AI to Enforce Scope and Compliance
uc,9131,GSA,Content Management Analysis System Pilot
uc,9132,GSA,Acquisition Analytics
uc,9133,GSA,Category Taxonomy Refinement Using NLP
uc,9134,GSA,FAS Catalog Platform - Virtual Assistant
uc,9135,GSA,AI-Powered Visibility for Supply and Vendor Risk Resilience
uc,9136,GSA,AI in Public Experience (PX) Contact Center Services Blanket Purchase Agreement (BPA)
uc,9137,GSA,LaborMatch IQ - Efficient Services Pricing Market Research
uc,9138,GSA,Login.gov: artificial intelligence technology used for detecting and mitigating fraud for remote unsupervised identity verification
uc,9139,GSA,Enterprise Management Program Management Office Chatbot
uc,9140,GSA,Public Comments Analysis
uc,9141,GSA,FAS Catalog Platform - Image Recognition for Product Photos
uc,9142,GSA,Lot Description Generation
uc,9143,GSA,Similar Auction Items Recommendations
uc,9144,GSA,PPMS - Decode Image to Generate Property Description
uc,9145,GSA,ReDux Toolkit
uc,9146,GSA,Gemini for Google Workspace
uc,9147,GSA,Enterprise Chatbot (GSAi)
uc,9148,GSA,USAi.gov
uc,9149,GSA,Cybersecurity Chatbot
uc,9150,GSA,Elastic Machine Learning Threat Detection (Phase 1)
uc,9151,GSA,Elastic Machine Learning Threat Detection (Phase 2)
uc,9152,GSA,Slack AI
uc,9153,GSA,FAS Vision Agentforce
uc,9154,GSA,ServiceNow Generic Ticket Classification
uc,9155,GSA,ServiceNow Virtual Agent (Curie)
uc,9156,GSA,Marketplace: AI Supported Bookings & Space Stacking
uc,9157,GSA,OCFO Chatbot
uc,9158,GSA,GovCXAnalyzer
uc,9159,GSA,Strategic Atlas
uc,9160,GSA,RPA Cloud Connection
uc,9161,GSA,Office of Civil Rights (OCR) Case Crawler
uc,9162,GSA,ChatOGC
uc,9163,GSA,No-Code Text and Sentiment Analysis with XM Discover
uc,9164,GSA,Solicitation Review Tool (SRT)
uc,9165,GSA,Solicitation Review Tool - Section 508
uc,9166,GSA,Software Supply Chain Security Research
uc,9167,GSA,Expedited Transfer of Program of Requirements into Test Fit Layouts and Concept Design Options
uc,9168,GSA,National Computerized Maintenance Management System (NCMMS) AI Chatbot
uc,9169,GSA,PBS AI Chatbot Domain Enhancements
uc,9170,GSA,Leasing Desk Guide Bot
uc,9171,GSA,Portfolio Analysis LLM
uc,9172,GSA,Pricing Policy Chatbot
uc,9173,GSA,Tier 1 Use Cases
uc,9174,HHS,Design Your Facility
uc,9175,HHS,Discover Financial Business Intelligence System (FBIS) Report Analysis (Sub-CAN Line Items)
uc,9176,HHS,Grant Spend Health Analysis
uc,9177,HHS,Structuring and Validating Completeness of Case Data Information
uc,9178,HHS,Structuring Notice of Concern Data
uc,9179,HHS,Unaccompanied Children Program Policy & Procedure Research Tool
uc,9180,HHS,Unaccompanied Children Process Model Digital Twins
uc,9181,HHS,Analyzing Public Comments on Proposed Rule
uc,9182,HHS,Outreach List Segmentation
uc,9183,HHS,Ask HR Policy
uc,9184,HHS,"Child Welfare Information Automated Inquiry System

(Note: previously named ""Child Welfare Information Gateway OneReach Application"")"
uc,9185,HHS,Collective Bargaining Compass
uc,9186,HHS,Discover User Assistant
uc,9187,HHS,Policy Knowledge Base Data Migration
uc,9188,HHS,Qualitative Analysis
uc,9189,HHS,Intakes Referral Parser
uc,9190,HHS,Training and Technical Assistance (TTA) GenAI Chatbot
uc,9191,HHS,Funding Opportunity Redundancy Analysis
uc,9192,HHS,Unaccompanied Child Sponsor Identity Verification
uc,9193,HHS,Head Start Correspondence Categorizer
uc,9194,HHS,Builder Buddy
uc,9195,HHS,Document Review for Alignment with Executive Orders: Position Descriptions
uc,9196,HHS,Document Review for Alignment with Executive Orders: Grant Materials
uc,9197,HHS,Grant management support: structuring information in applications
uc,9198,HHS,Acquisition support: co-drafting acquisition packages
uc,9199,HHS,Acquisition support: assisting reviews and co-drafting technical evaluation documents
uc,9200,HHS,AHRQ Search
uc,9201,HHS,Chatbot
